restaurant_id,title,sub_title,description,price_range,category_name,address,neighborhood,street,city,postal_code,state,country_code,website,phone,phone_unformatted,latitude,longitude,plus_code,place_id,fid,cid,total_score,permanently_closed,temporarily_closed,claim_this_business,reviews_count,reviews_one_star,reviews_two_star,reviews_three_star,reviews_four_star,reviews_five_star,images_count,categories,image_categories,popular_times_live_text,popular_times_live_percent,scraped_at,reserve_table_url,google_food_url,menu,located_in,image_url,search_string,language,is_advertisement,opening_hours,top_review_tags
137,Steers,,"Long-running counter-serve chain known for flame-grilled beef burgers & thick, handmade chips.",££,Hamburger restaurant,"Engen 1 Stop Oranjezicht, 27 Annandale St, Gardens, Cape Town, 8000, South Africa",Gardens,"Engen 1 Stop Oranjezicht, 27 Annandale St",Cape Town,8000,,ZA,https://location.steers.co.za/engen-oranjezicht?y_source=1_MTI0MzAyMTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+27 21 461 4320,+27214614320,-33.9328815,18.4150708,"3C88+R2 De Waterkant, Cape Town, South Africa",ChIJAbpNrXBnzB0RqO_kT9kb7Ag,0x1dcc6770ad4dba01:0x8ec1bd94fe4efa8,642919466969395112,3.8,False,False,False,325,40,17,48,88,132,281,"Hamburger restaurant, Fast food restaurant","All, Latest, Menu, Food & drink, Vibe, Chicken and chips, Ice Cream, Ribs, Burger, French fries, By owner, Street View & 360°",Less busy than usual,0,2025-06-27T19:36:37.625Z,,,https://location.steers.co.za/engen-oranjezicht?utm_source=Yext&utm_medium=Google&utm_campaign=Yext_Location&y_source=1_MTI0MzAyMTMtNzE1LWxvY2F0aW9uLm1lbnVfdXJs,,https://lh3.googleusercontent.com/p/AF1QipNXh-Egipp2epD0yvs0msbX_XEl13pSjqKaUOa2=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Steers&query_place_id=ChIJAbpNrXBnzB0RqO_kT9kb7Ag,en,False,"{'day': 'Monday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Tuesday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Wednesday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Thursday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Friday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Saturday', 'hours': '9\u202fAM to 12\u202fam'} | {'day': 'Sunday', 'hours': '9\u202fAM to 12\u202fam'}","chips(7), milkshake(6), fast food(4), midnight(3), fresh food(3)"
138,Simply Asia Heritage Square,,"Chain restaurant cooking up stir fries, red & green curries, noodles & other Thai specialties.",,Thai restaurant,"Heritage Square, 94 Shortmarket St, Cape Town City Centre, Cape Town, 8000, South Africa",Cape Town City Centre,"Heritage Square, 94 Shortmarket St",Cape Town,8000,,ZA,https://www.simplyasia.co.za/?utm_source=google_maps&utm_medium=website_button&utm_campaign=SP&utm_content=SP,+27 21 426 4347,+27214264347,-33.9208491,18.4180991,"3CH9+M6 De Waterkant, Cape Town, South Africa",ChIJU5kKZWZnzB0RJAVcAK3TZ7g,0x1dcc6766650a9953:0xb867d3ad005c0524,13287821965568771364,4.5,False,False,False,950,37,18,59,125,711,455,"Thai restaurant, Asian restaurant, Sushi restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Nasi goreng, Tom yum, Soup, Noodle, Laksa, Pad thai, Spring roll, By owner, Street View & 360°",A little busy,60,2025-06-27T19:36:39.228Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrz8PVYoIp0nVk3hbYjvofGLR9xiyor0qaZ84b2T1n48ZsnIUvbZt2lWSqmbN7HXMJ_MOZmK7f9j5cq1aGOElIBl3OoC-n2nqOu0ldoHziSwUeLOSSZ9XZSXcklBzvoTAeMyEgyiMpVl6T_=w408-h501-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Simply%20Asia%20Heritage%20Square&query_place_id=ChIJU5kKZWZnzB0RJAVcAK3TZ7g,en,False,"{'day': 'Monday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Tuesday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Wednesday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Thursday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Friday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Saturday', 'hours': '11:45\u202fAM to 10:15\u202fPM'} | {'day': 'Sunday', 'hours': '11:45\u202fAM to 10:15\u202fPM'}","experience(54), asian food(32), promise(29), name(10), sushi(9)"
139,The Diplomatic Bar and Restaurant,,,,Restaurant,"Cape Town City Centre, Cape Town, 8001, South Africa",Cape Town City Centre,,Cape Town,8001,,ZA,,+27 21 424 5000,+27214245000,-33.9208657,18.4209993,"3CHC+M9 De Waterkant, Cape Town, South Africa",ChIJAzTCFa1nzB0R5LTaFaDh8I8,0x1dcc67ad15c23403:0x8ff0e1a015dab4e4,10372038019511923940,4.5,False,False,False,13,0,0,1,4,8,21,Restaurant,"All, Food & drink, Vibe, Street View & 360°",Now: Usually not busy,,2025-06-27T19:36:40.085Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoCWN5j03r-gqBIKrDtdrt4PYKo7RrTYSwrtC0Q2KJAdG35CgxO4mjdMBMtMwOA3wyTNjDDPHMZIu_CYfrmeK2AKFj0mh0MNvMAr86-BpbhlqpBn3DPJj2Qn1zxxX8AlhrTmgLRA=w408-h612-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=The%20Diplomatic%20Bar%20and%20Restaurant&query_place_id=ChIJAzTCFa1nzB0R5LTaFaDh8I8,en,False,"{'day': 'Monday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '6\u202fAM to 10\u202fPM'}",african cuisine(2)
140,SIBA - The Restaurant,,,,Fine dining restaurant,"The Table Bay hotel, Quay 6, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,"The Table Bay hotel, Quay 6",Cape Town,8001,,ZA,https://www.sibamtongana.co.za/,+27 74 484 9803,+27744849803,-33.9022631,18.4226987,"3CXF+33 De Waterkant, Cape Town, South Africa",ChIJ9Zzf5M9nzB0R1GvDiLk8Wdk,0x1dcc67cfe4df9cf5:0xd9593cb988c36bd4,15661615946718735316,4.4,False,False,False,85,9,1,5,5,65,171,Fine dining restaurant,"All, Menu, Videos, Food & drink, Vibe, By owner, Street View & 360°",,,2025-06-27T19:36:39.536Z,,,,The Table Bay Hotel - Temporarily Closed,https://lh3.googleusercontent.com/p/AF1QipM-3UWnZwIenvU_fbGIhMMjf9IWnyUlz6d2b-l0=w408-h261-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=SIBA%20-%20The%20Restaurant&query_place_id=ChIJ9Zzf5M9nzB0R1GvDiLk8Wdk,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': '6 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '6 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '6 to 9\u202fPM'} | {'day': 'Friday', 'hours': '12 to 2:30\u202fPM, 6 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 2:30\u202fPM, 6 to 9\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 3\u202fPM, 6 to 9\u202fPM'}","experience(38), course meal(6), management(6), chef(6), price(6)"
141,Ninety One - Indian Restaurant,,,$$,Indian restaurant,"Cape Royale Hotel, 47 Main Rd, Green Point, Cape Town, 8051, South Africa",Green Point,"Cape Royale Hotel, 47 Main Rd",Cape Town,8051,,ZA,,+27 21 433 2069,+27214332069,-33.9089894,18.4121699,"3CR6+CV De Waterkant, Cape Town, South Africa",ChIJs9F-MTtnzB0RChH3Bsvn7iI,0x1dcc673b317ed1b3:0x22eee7cb06f7110a,2517204100927918346,4.2,False,False,True,880,87,31,47,161,554,318,Indian restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Curry, Chicken tikka, Rogan josh, Butter chicken, Street View & 360°",Busier than usual,100,2025-06-27T19:36:40.574Z,,,,Cape Royale Luxury Suites,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npk5M4Ew47kFhX2dF2oUqqljIhzeMIo9GCoRhM8Nya_lxOJzlDh_Yrro44H_1vephoqJOR7uK4ym8gtzOAr17djnPU_OhrmFNoIU3EHUIuo-phw5y9oQXdCK85zBbKiTxBSmBlN=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Ninety%20One%20-%20Indian%20Restaurant&query_place_id=ChIJs9F-MTtnzB0RChH3Bsvn7iI,en,False,"{'day': 'Monday', 'hours': '12 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10\u202fPM'}","butter chicken(44), takeaway(23), samosas(19), chicken tikka masala(16), garlic naan(11)"
142,Burgerboss,,,,Hamburger restaurant,"78 Maynard St, Gardens, Cape Town, 8001, South Africa",Gardens,78 Maynard St,Cape Town,8001,,ZA,,+27 82 401 5858,+27824015858,-33.9338202,18.4197044,"3C89+FV De Waterkant, Cape Town, South Africa",ChIJvQUxLK9nzB0RPx4nHR82Rz8,0x1dcc67af2c3105bd:0x3f47361f1d271e3f,4559672654996905535,3.6,False,False,True,33,9,0,2,6,16,6,Hamburger restaurant,"All, Food & drink, Burger, French fries, Street View & 360°",,,2025-06-27T19:36:38.913Z,,,,Sloane Square Apartments,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np90mNdns0iyscNMiYCEsYMSSk9NBLUxEk-ow0piL7Jf75zhFvJgODfhz_eR7gWTpfyUlkeW-EOKMwJGi6JNbosKHuQDBSpyyXjZJ26acXgpWrPEGJUWLVwQ0ofaIRWqYOVmvwe=w408-h316-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Burgerboss&query_place_id=ChIJvQUxLK9nzB0RPx4nHR82Rz8,en,False,"{'day': 'Monday', 'hours': '12 to 9\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 9\u202fPM'} | {'day': 'Friday', 'hours': '12 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 9\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 9\u202fPM'}","cheese burger(3), chips(2), price(2), brands(2), cold(2)"
143,Marble Restaurant,,,,South African restaurant,"V&A Waterfront, 1 Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,"V&A Waterfront, 1 Dock Rd",Cape Town,8001,,ZA,https://marble.restaurant/capetown/?utm_source=google&utm_medium=organic&utm_campaign=GBP,+27 21 002 8484,+27210028484,-33.9059027,18.4200551,"3CVC+J2 De Waterkant, Cape Town, South Africa",ChIJUXDXPQBnzB0RKpDQRcjkzo4,0x1dcc67003dd77051:0x8ecee4c845d0902a,10290413747404050474,4.2,False,False,False,199,12,15,21,23,128,361,"South African restaurant, Grill, Bar, Bar & grill, Event venue, Fine dining restaurant, Meat dish restaurant, Restaurant, Steak house, Wine bar","All, Latest, Videos, Menu, Food & drink, Vibe, The Waterside, Chocolate brownie, By owner, Street View & 360°",As busy as it gets,90,2025-06-27T19:36:38.648Z,,,https://marble.restaurant/capetown/menu/?utm_source=google&utm_medium=organic&utm_campaign=GBP,V&A Waterfront,https://lh3.googleusercontent.com/p/AF1QipNhiUktjxO3pMOClK9TBIh60WupbQAF_fan3E2S=w408-h292-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Marble%20Restaurant&query_place_id=ChIJUXDXPQBnzB0RKpDQRcjkzo4,en,False,"{'day': 'Monday', 'hours': '12 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10\u202fPM'}","cocktails(14), starters(12), octopus(9), decor(8), risotto(7)"
144,Cape Town Hotel School Restaurant,,,,Restaurant,"Mouille Point, Cape Town, 8005, South Africa",Mouille Point,,Cape Town,8005,,ZA,,+27 21 440 5736,+27214405736,-33.8993923,18.411293,"4C26+6G De Waterkant, Cape Town, South Africa",ChIJ9zYE1jdnzB0Rl6EMeQ6Z9Qg,0x1dcc6737d60436f7:0x8f5990e790ca197,645590409036997015,4.2,False,False,False,16,0,1,1,8,6,25,Restaurant,"All, Food & drink, Videos, Street View & 360°",Now: Usually not too busy,,2025-06-27T19:36:41.315Z,https://www.google.com/maps/reserve/v/dine/c/HgIYLMorHGw?source=pa&opi=79508299&hl=en-GB&gei=yPJeaPTRLfmgwPAP1LiPgAM&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Duk%26q%3DCape%2BTown%2BHotel%2BSchool%2BRestaurant,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmtBHyzco5vd_uXoR63MNXaar6-9KqYreC0GG8ayp_3wAxPCf5B-SisGhq12gnKM2hXTl6xSXbp0jOrwQkgrLiiCa4hG8ybJnq8E8p0lRQ7tHus9V5sULNtfLcECvRYilVb8p7=w533-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Cape%20Town%20Hotel%20School%20Restaurant&query_place_id=ChIJ9zYE1jdnzB0Rl6EMeQ6Z9Qg,en,False,"{'day': 'Monday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '6\u202fAM to 10\u202fPM'}",
145,Mythos Greek Restaurants,,,$$,Greek restaurant,"Shop 6162, V&A Waterfront, Breakwater Blvd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,"Shop 6162, V&A Waterfront, Breakwater Blvd",Cape Town,8001,,ZA,https://mythos.co.za/?y_source=1_NjE2MTQ2ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+27 87 147 4615,+27871474615,-33.9038913,18.421217,"3CWC+CF De Waterkant, Cape Town, South Africa",ChIJzeGQZCRnzB0RjN2aYJ0rCtM,0x1dcc67246490e1cd:0xd30a2b9d609add8c,15207015046700522892,4.2,False,False,False,293,24,13,20,55,181,426,"Greek restaurant, Restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Gyros, Sangria, Mindpearl House, Daiquiri, French fries, By owner, Street View & 360°",,,2025-06-27T19:36:40.891Z,https://www.google.com/maps/reserve/v/dine/c/NeTeo5CBS8g?source=pa&opi=79508299&hl=en-US&gei=yPJeaLPYF5ik5NoP07GGqAQ&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DMythos%2BGreek%2BRestaurants,,https://mythos.co.za/menu/?y_source=1_NjE2MTQ2ODctNzE1LWxvY2F0aW9uLm1lbnVfdXJs,Victoria Wharf Shopping Centre,https://lh3.googleusercontent.com/p/AF1QipOBugYTAJJ4wcLydWTz6EPAb2RL9u8_jZ1nO-WX=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mythos%20Greek%20Restaurants&query_place_id=ChIJzeGQZCRnzB0RjN2aYJ0rCtM,en,False,"{'day': 'Monday', 'hours': '12 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10\u202fPM'}","starters(14), cocktails(8), dips(8), the menu(8), platter(7)"
146,Manga Restaurant,,,,Restaurant,"121 Beach Rd, Mouille Point, Cape Town, 8005, South Africa",Mouille Point,121 Beach Rd,Cape Town,8005,,ZA,,,,-33.9016452,18.400923,"3CX2+89 De Waterkant, Cape Town, South Africa",ChIJ__8zyzVnzB0R7rmYHJEPNKw,0x1dcc6735cb33ffff:0xac340f911c98b9ee,12408559989237004782,3.9,False,False,True,294,20,17,46,94,117,190,Restaurant,"All, Menu, Food & drink, Vibe, Sushi, Street View & 360°",,,2025-06-27T19:36:40.139Z,,,,La Splendida,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqw9Src8b80Uf-1iE2oqudJ9ywD9B3moe8luGxrJQr-TCD3Gse9UX6TavXlovYN50qPOj2WqhLPXSApghDTDSyu6R05SPLjzVb1RpkwrsSHH6IlQZorZSEAxbcQ8p0YmoivqR5xAQ=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Manga%20Restaurant&query_place_id=ChIJ__8zyzVnzB0R7rmYHJEPNKw,en,False,,"sushi(58), priced(12), experience(9), tapas(7), table(7)"
147,Fatima's African restuarant,,,,Restaurant,"1st floor, 98 Long St, CBD, Cape Town, 8001, South Africa",CBD,"1st floor, 98 Long St",Cape Town,8001,,ZA,,+27 65 884 5585,+27658845585,-33.9226595,18.418753,"3CG9+WG De Waterkant, Cape Town, South Africa",ChIJEZDHNGRnzB0RsDRdG9ZxFqg,0x1dcc676434c79011:0xa81671d61b5d34b0,12111993412255560880,4.3,False,False,False,245,14,9,20,40,162,112,"Restaurant, West African restaurant","All, Menu, Food & drink, Vibe, By owner, Street View & 360°",,,2025-06-27T19:36:41.410Z,,,,African Mall,https://lh3.googleusercontent.com/p/AF1QipOw7pNV4kH1dW0iF19X3zKpbBkBXKvkd9vmIboE=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Fatima's%20African%20restuarant&query_place_id=ChIJEZDHNGRnzB0RsDRdG9ZxFqg,en,False,"{'day': 'Monday', 'hours': '12 to 8:45\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 8:45\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 8:45\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 8:45\u202fPM'} | {'day': 'Friday', 'hours': '12 to 8:45\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 9:30\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","african food(16), prices(10), jollof rice(7), stew(4), tourist trap(3)"
148,HON Asian Restaurant,,,,Asian restaurant,"357 Albert Rd, Woodstock, Cape Town, 7925, South Africa",Woodstock,357 Albert Rd,Cape Town,7925,,ZA,,+27 65 006 3867,+27650063867,-33.927466,18.4561721,"3FF4+2F Bloubergstrand, Cape Town, South Africa",ChIJDTSsAjJdzB0RNMnOzcwlvVA,0x1dcc5d3202ac340d:0x50bd25cccdcec934,5817847855188986164,4.6,False,False,False,57,4,0,1,5,47,122,Asian restaurant,"All, Food & drink, Videos, Vibe, Sushi, By owner, Street View & 360°",,,2025-06-27T19:36:42.251Z,,,https://facebook.com/pg/HONSushiAsian/menu/,The Hive,https://lh3.googleusercontent.com/p/AF1QipPFBzVtRSlFU6HbElF_fP5iXkFXSikdwPYIhV7b=w408-h307-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=HON%20Asian%20Restaurant&query_place_id=ChIJDTSsAjJdzB0RNMnOzcwlvVA,en,False,"{'day': 'Monday', 'hours': '12 to 8\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 8\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 8\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 8\u202fPM'} | {'day': 'Friday', 'hours': '12 to 8\u202fPM'} | {'day': 'Saturday', 'hours': '10:30\u202fAM to 5\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","sushi(5), dumplings(5), price(5), prawns(3), food and service(3)"
149,Stonebreakers Restaurant,,,,Restaurant,"9 Portswood Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",Victoria & Alfred Waterfront,9 Portswood Rd,Cape Town,8001,,ZA,http://www.marriott.com/,+27 21 406 1911,+27214061911,-33.9069234,18.415817,"3CV8+68 De Waterkant, Cape Town, South Africa",ChIJd0onelBnzB0RyW_PbBiyRUo,0x1dcc67507a274a77:0x4a45b2186ccf6fc9,5351879550174195657,3.9,False,False,True,101,13,3,12,23,50,94,Restaurant,"All, Menu, Videos, Food & drink, Vibe, V&A Waterfront, PIER Restaurant, Street View & 360°",Now: Usually not too busy,,2025-06-27T19:36:42.373Z,,,,V&A Waterfront,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriTju2xTYhw1D2tbQKlDGW344ELVkkQIMeR1qFqWkoBasgh3doXGC0g1zPAVtUu577o53mw113wsVdA5Wj57_-nqYa8-43JrahvD7J0xrqmrSJEy97xw7UvSGTqomnDtqePn1_=w438-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Stonebreakers%20Restaurant&query_place_id=ChIJd0onelBnzB0RyW_PbBiyRUo,en,False,"{'day': 'Monday', 'hours': '6:30\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '6:30\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '6:30\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '6:30\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '6:30\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '7\u202fAM to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': '7\u202fAM to 10:30\u202fPM'}","buffet(13), breakfast(6), mountain(5), prices(4), sunday lunch(3)"
150,Veranda Restaurant/M Cafe (Cape Town),,,,Restaurant,"38 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",Cape Town City Centre,38 Long St,Cape Town,8000,,ZA,,+27 21 424 7247,+27214247247,-33.9210694,18.4204879,"3CHC+H5 De Waterkant, Cape Town, South Africa",ChIJuycyoWZnzB0RbVde-jdSxu0,0x1dcc6766a13227bb:0xedc65237fa5e576d,17133472232754796397,5,False,False,True,1,0,0,0,0,1,5,Restaurant,"All, Food & drink, Street View & 360°",,,2025-06-27T19:36:46.364Z,,,,The Grand Daddy Boutique Hotel,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoinLQWapnRfNRgGUfnob1CFbnsSD3dG3m2sEIaPzPAwiDuWSnYasossg6xgoTKdmGW6K9x-qo5CAgO8yhzm8Norpv3yOLLgb-D8oIuz_lxckjoLdRZ7QZVysPT8BQFdi_9z61=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Veranda%20Restaurant%2FM%20Cafe%20(Cape%20Town)&query_place_id=ChIJuycyoWZnzB0RbVde-jdSxu0,en,False,"{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'} | {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'} | {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'} | {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'} | {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'} | {'day': 'Saturday', 'hours': '8:30\u202fAM to 9\u202fPM'} | {'day': 'Sunday', 'hours': '10\u202fAM to 8:30\u202fPM'}",
151,Addis in Cape Ethiopian Restaurant,,Cultural dining experience with Ethiopian dishes served in a woven basket table and eaten by hand.,££,Ethiopian restaurant,"168 Loop St, CBD, Cape Town, 8001, South Africa",CBD,168 Loop St,Cape Town,8001,,ZA,http://www.addisincape.co.za/,+27 76 846 0929,+27768460929,-33.92476,18.4152099,"3CG8+33 De Waterkant, Cape Town, South Africa",ChIJFdamFsHKzR0RO2qULdgtLzQ,0x1dcdcac116a6d615:0x342f2dd82d946a3b,3760274620378540603,4.5,False,False,False,1243,36,31,69,245,862,1883,"Ethiopian restaurant, African restaurant, Non vegetarian restaurant, Restaurant, Vegan restaurant, Vegetarian restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Apple pie, Injera, Popcorn, By owner, Street View & 360°",A little busy,62,2025-06-27T19:36:45.391Z,,,https://addisincape.co.za/#menu-block,,https://lh3.googleusercontent.com/p/AF1QipOZFABvM4xs2LLF17WgpAegvLYs8Jg5TT3kbRy0=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Addis%20in%20Cape%20Ethiopian%20Restaurant&query_place_id=ChIJFdamFsHKzR0RO2qULdgtLzQ,en,False,"{'day': 'Monday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","set menu(21), course(14), tourists(13), cocktails(9), popcorn(9)"
152,EL Burro Taqueria Kloof Nek,,,$$,Mexican restaurant,"1, New Church St & Kloof Nek Rd, Tamboerskloof, Cape Town, 8001, South Africa",Tamboerskloof,"1, New Church St & Kloof Nek Rd",Cape Town,8001,,ZA,http://www.elburro.co.za/,+27 21 422 3554,+27214223554,-33.9297939,18.408268,"3CC5+38 De Waterkant, Cape Town, South Africa",ChIJO4blanJnzB0RinDTUxC363c,0x1dcc67726ae5863b:0x77ebb71053d3708a,8641201590794154122,4.5,False,False,False,867,11,14,70,199,573,499,Mexican restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Guacamole, Churro, Cappuccino, Juice, By owner, Street View & 360°",As busy as it gets,81,2025-06-27T19:50:48.547Z,,,,Cloud 9 Boutique Hotel & Spa,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbvUT3vkb6CtyLxPueyCbI2-ROnpiwybP7VHH5fjJ1m103yr9pVA8gdIOwZCiDXaYQof74Mv4fZ-Ko3mJ-0G55g73kXl378Kr-O5CYvV1AwS8BsdNHzW7ao1e46tz-PEbud9Jy=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=EL%20Burro%20Taqueria%20Kloof%20Nek&query_place_id=ChIJO4blanJnzB0RinDTUxC363c,en,False,"{'day': 'Monday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 9\u202fPM'}","margaritas(41), tapas(29), ceviche(22), vegan(21), fish tacos(13)"
